season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,ngs_position,week,game_type,status_description_abbr,football_name,draft_number,age
2009,CIN,RB,,28,ACT,Bernard Scott,Anthony,Scott,1984-02-10,70.0,200.0,,00-0026941,12724,64c70db3-74ff-4fe5-a136-74c5f394447f,,6016,5133,ScotBe00,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qui3hyqvk5k44phgo0ns",SCO000000,,32005343-4f00-0000-2ead-c74c0512f586,2009.0,2009.0,CIN,,18.0,WC,A01,Bernard,209,25.0
2009,WAS,RB,,36,RES,Eddie Williams,Eddie,Williams,1987-08-22,73.0,249.0,,00-0026947,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bd3frlxzavkligxfw2ii",WIL248105,,32005749-4c24-8105-8c53-abaff2aa9db5,2009.0,2009.0,WAS,,11.0,REG,I01,Eddie,221,22.0
2009,ARZ,RB,,36,ACT,LaRod Stephens-Howling,LaRod,Stephens-Howling,1987-04-26,67.0,180.0,,00-0026956,12730,4e8927ad-8a0d-4057-a340-e433ccdac5c9,,6132,5164,StepLa00,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ohayv3pdgsxrtfig8bgm",STE477247,,32005354-4547-7247-353f-896c0c1c4fd3,2009.0,2009.0,ARZ,,19.0,DIV,A01,LaRod,240,22.0
2009,DEN,RB,,27,ACT,Knowshon Moreno,Knowshon,Moreno,1987-07-16,71.0,205.0,,00-0026988,12516,d7ed32dc-b05b-4a90-b29c-7fcb4527d2c5,,6004,4935,MoreKn00,8699,387,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/flthyvfq8oeizikgnb6w",MOR120768,,32004d4f-5212-0768-1505-176f5549e1f9,2009.0,2009.0,DEN,,17.0,REG,A01,Knowshon,12,22.0
2009,IND,RB,,31,ACT,Donald Brown,Donald,Brown,1987-04-11,70.0,210.0,,00-0027003,12489,1bec10bf-8eae-4018-b2a5-2d623e1bbbc1,9291,5966,4950,BrowDo00,8604,377,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/shuzv9hi421ip4zllqly",BRO398445,,32004252-4f39-8445-94bb-7ffe292ae825,2009.0,2009.0,IND,,21.0,SB,A01,Donald,27,22.0
2009,ARZ,RB,,26,ACT,Chris Wells,Christopher,Wells,1988-08-07,73.0,228.0,,00-0027007,12525,a0aec2bb-06e4-4a30-896d-01bee4dcce09,,5969,4954,WellCh00,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bewuca7lpfeutnexr7kq",WEL350689,,32005745-4c35-0689-feeb-d6e50979bc7c,2009.0,2009.0,ARZ,,19.0,DIV,A01,Chris,31,21.0
2009,PHI,RB,,29,ACT,LeSean McCoy,LeSean,McCoy,1988-07-12,70.0,198.0,Pittsburgh,00-0027029,12514,166292fc-629e-4c7b-b7bf-f572ca9eeb43,9317,5970,4976,McCoLe01,11932,676,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pbktgxotzvm04sasmxwl",MCC620232,34504,32004d43-4362-0232-7a1d-dd0dd389f3f5,2009.0,2009.0,PHI,,18.0,WC,A01,LeSean,53,21.0
2009,SF,RB,,29,ACT,Glen Coffee,Glenwood,Coffee,1987-05-01,72.0,209.0,,00-0027048,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/berychx1m7cowcm4nxwz",COF308205,,3200434f-4630-8205-2dcf-575f27fea6a2,2009.0,2009.0,SF,,17.0,REG,A01,Glen,74,22.0
2009,CAR,RB,,33,ACT,Mike Goodson,Michael,Goodson,1987-05-23,72.0,212.0,,00-0027080,12499,7e413ee7-e01c-4f5a-8e12-b7587e88e653,,6008,5034,GoodMi00,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dpaxi8jg2qqau741mn1q",GOO579925,,3200474f-4f57-9925-abd3-94894dbd3981,2009.0,2009.0,CAR,,17.0,REG,A01,Mike,111,22.0
2009,CAR,RB,,42,ACT,Tony Fiammetta,Placido,Fiammetta,1986-08-22,72.0,242.0,,00-0027093,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/easpuywnpdvxm2mk6ftk",FIA415290,,32004649-4141-5290-b0c9-0c2d9aa5e045,2009.0,2009.0,CAR,,17.0,REG,A01,Tony,128,23.0
2009,NYG,RB,,33,ACT,Gartrell Johnson,Gartrell,Johnson,1986-06-21,71.0,218.0,,00-0027098,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zu59euhbar8chxycbsc5",JOH254558,,32004a4f-4825-4558-5a8f-f8313d166491,2009.0,2009.0,SD,,17.0,REG,A01,Gartrell,134,23.0
2009,TEN,RB,,21,ACT,Javon Ringer,Javon,Ringer,1987-02-02,69.0,205.0,,00-0027120,12520,ca18a044-2cf3-4630-86b5-e936f631e052,,6010,5097,RingJa00,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ojz3hk7welv30galevuj",RIN387478,,32005249-4e38-7478-cf78-9d818983da29,2009.0,2009.0,TEN,,17.0,REG,I01,Javon,173,22.0
2009,DET,RB,,21,ACT,Aaron Brown,Aaron,Brown,1985-10-10,73.0,196.0,,00-0027129,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ot4tqec3jzevmiwgozrr",BRO238412,,32004252-4f23-8412-8d53-bfac9683cbd1,2009.0,2009.0,DET,,17.0,REG,A01,Aaron,192,23.0
2009,CLV,RB,,28,RES,James Davis,James,Davis,1986-01-01,71.0,218.0,,00-0027130,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/parueu2s9ez10aacagc8",DAV420112,,32004441-5642-0112-d1ed-fd9db0fc0ab8,2009.0,2009.0,CLV,,3.0,REG,A01,James,195,23.0
2009,SL,RB,,22,ACT,Chris Ogbonnaya,Chris,Ogbonnaya,1986-05-20,72.0,220.0,,00-0027140,12517,46217a1a-fda1-441b-b218-8fde5a4cd788,,6131,5135,OgboCh00,9277,454,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/asbf4eskpit7fggsiazo",OGB488119,,32004f47-4248-8119-6dbf-8047d2d88ee4,2009.0,2009.0,SL,,17.0,REG,A01,Chris,211,23.0
2009,KC,RB,,40,ACT,Javarris Williams,Javarris,Williams,1986-04-08,70.0,223.0,,00-0027141,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zxydctatcrerojaogipt",WIL350794,,32005749-4c35-0794-aff5-917c19d72b16,2009.0,2009.0,KC,,17.0,REG,A01,Javarris,212,23.0
2009,CIN,RB,,37,ACT,Fui Vakapuna,Taufui,Vakapuna,1984-03-09,72.0,260.0,,00-0027143,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lc2xm9h2y7oouv3z9s0k",VAK059326,,32005641-4b05-9326-8fd7-96d30ad2fc70,2009.0,2009.0,CIN,,18.0,WC,I01,Fui,215,25.0
2009,JAX,RB,,23,ACT,Rashad Jennings,Rashad,Jennings,1985-03-26,73.0,235.0,Liberty,00-0027155,12503,8d0e85c6-a77b-4e2c-97da-3ce6dbe34d34,9514,6007,5174,JennRa00,8649,380,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/r48elxgcxhdkfkazlqab",JEN587965,34701,32004a45-4e58-7965-a468-b45f13bf3584,2009.0,2009.0,JAX,,17.0,REG,A01,Rashad,250,24.0
2009,CLV,RB,,34,ACT,Chris Jennings,Christopher,Jennings,1985-12-12,70.0,219.0,,00-0027167,,,,,,,,,0.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/immfrf26b7jpol1jblsz",JEN463940,,32004a45-4e46-3940-108a-2e7b595a2c02,2009.0,2009.0,,,17.0,REG,A01,Chris,,23.0
2010,NE,RB,,33,RES,Kevin Faulk,Kevin,Faulk,1976-06-05,68.0,202.0,,00-0005091,,,,,,,,,11.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tn3w20ec8x9oacqg51p5",FAU126264,,32004641-5512-6264-ad42-2b0145d4969d,1999.0,1999.0,NE,,2.0,REG,A01,Kevin,46,34.0
2010,MIN,TE,,40,ACT,Jim Kleinsasser,Jimmy,Kleinsasser,1977-01-31,75.0,272.0,,00-0009323,,,,,,,,,11.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mklavfiwexokqwdvfttz",KLE428040,,32004b4c-4542-8040-9dc3-7cdd07526b20,1999.0,1999.0,MIN,,17.0,REG,A01,Jim,44,33.0
2010,NYJ,FB,,49,ACT,Tony Richardson,Tony,Richardson,1971-12-17,73.0,240.0,,00-0013694,,,,,,,,,16.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zi4cb4stok9qe9mwadmn",RIC389026,,32005249-4338-9026-a6b4-963129d0a095,1994.0,1994.0,,,20.0,CON,A01,Tony,,38.0
2010,WAS,FB,,45,ACT,Mike Sellers,Michael,Sellers,1975-07-21,75.0,268.0,,00-0014655,,,,,,,,,12.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mgfu3pfyhktvffde9ww2",SEL465626,,32005345-4c46-5626-c19f-7224181bdd63,1998.0,1998.0,,,17.0,REG,A01,Mike,,35.0
2010,NE,RB,,21,ACT,Fred Taylor,Fred,Taylor,1976-01-27,73.0,228.0,,00-0016098,,,,,333,,,,12.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj3mtwjx0byr01a7463p",TAY220162,,32005441-5922-0162-53b0-83184c953269,1998.0,1998.0,JAX,,19.0,DIV,I01,Fred,9,34.0
2010,NE,RB,,21,ACT,Fred Taylor,Fred,Taylor,1976-01-27,73.0,228.0,,00-0016098,1430,,,906,333,TaylFr00,,,12.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hj3mtwjx0byr01a7463p",TAY220162,,32005441-5922-0162-53b0-83184c953269,1998.0,1998.0,JAX,,19.0,DIV,I01,Fred,9,34.0
2010,MIA,RB,,34,ACT,Ricky Williams,Errick,Williams,1977-05-21,70.0,230.0,,00-0017915,1756,99d20cb7-a3d6-4d9e-a07d-8dd97ead84e6,,1127,440,WillRi00,,,11.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/buhodr9dphf3lf0nazql",WIL271115,,32005749-4c27-1115-3fb1-e5cf0d659788,1999.0,1999.0,NO,,17.0,REG,A01,Ricky,5,33.0
2010,NE,RB,,34,ACT,Sammy Morris,Samuel,Morris,1977-03-23,72.0,220.0,,00-0019484,2287,,,1474,678,MorrSa00,,,10.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/entos6dkhenrrxkqh240",MOR536043,,32004d4f-5253-6043-bba5-64981077c879,2000.0,2000.0,BUF,,19.0,DIV,A01,Sammy,156,33.0
2010,BLT,LS,,70,ACT,Kevin Houser,Kevin,Houser,1977-08-23,74.0,252.0,,00-0019503,,,,,,,,,10.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jlcdap5xctdxcndk5hbq",HOU322716,,3200484f-5532-2716-3794-6b481a4fcc75,2000.0,2000.0,NO,,19.0,DIV,A01,Kevin,228,33.0
2010,KC,RB,,20,ACT,Thomas Jones,Thomas,Jones,1978-08-19,70.0,212.0,,00-0019641,,,,,585,,,,10.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bmbhldch291mziip7hm4",JON755755,,32004a4f-4e75-5755-8f93-be08855fe9b0,2000.0,2000.0,ARZ,,18.0,WC,A01,Thomas,7,32.0
2010,KC,RB,,20,ACT,Thomas Jones,Thomas,Jones,1978-08-19,70.0,212.0,,00-0019641,2138,9f60fd54-532a-4b25-917e-2030e977e575,,1306,585,JoneTh00,,,10.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bmbhldch291mziip7hm4",JON755755,,32004a4f-4e75-5755-8f93-be08855fe9b0,2000.0,2000.0,ARZ,,18.0,WC,A01,Thomas,7,32.0
2010,IND,RB,,30,ACT,Dominic Rhodes,Dominic,Rhodes,1979-01-17,69.0,203.0,,00-0019863,,,,2388,979,,,,9.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/taziom9j7nf5gjezrmnr",RHO405538,,32005248-4f40-5538-ccf8-98d5ec64cf82,2001.0,2001.0,,,18.0,WC,A01,Dominic,,31.0
2010,DEN,RB,,28,ACT,Correll Buckhalter,Correll,Buckhalter,1978-10-06,72.0,223.0,,00-0020270,2670,,,2258,869,BuckCo00,,,9.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p4vivjprh7wfmr6powdk",BUC578164,,32004255-4357-8164-28a5-97b7d6bbbf2e,2001.0,2001.0,PHI,,17.0,REG,A01,Correll,121,31.0
2010,DEN,RB,,28,ACT,Correll Buckhalter,Correll,Buckhalter,1978-10-06,72.0,223.0,,00-0020270,,,,,869,,,,9.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p4vivjprh7wfmr6powdk",BUC578164,,32004255-4357-8164-28a5-97b7d6bbbf2e,2001.0,2001.0,PHI,,17.0,REG,A01,Correll,121,31.0
2010,NO,FB,,44,ACT,Heath Evans,Bryan,Evans,1978-12-30,72.0,250.0,,00-0020507,,,,,,,,,9.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f40zxvy7hmpvqyg0vwj7",EVA025725,,32004556-4102-5725-e60f-8d67153de0d5,2001.0,2001.0,SEA,,18.0,WC,A01,Heath,82,31.0
2010,SF,FB,,44,ACT,Moran Norris,Torrance,Norris,1978-06-16,73.0,250.0,,00-0020508,,,,,,,,,9.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i4wjezya4qunmvhibnfp",NOR510984,,32004e4f-5251-0984-1512-3e31d3419101,2001.0,2001.0,NO,,17.0,REG,A01,Moran,115,32.0
2010,OAK,RB,,32,ACT,Michael Bennett,Michael,Bennett,1978-08-13,69.0,205.0,,00-0020514,,,,,,,,,9.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dknkzmg5xiy7tl5koktq",BEN384766,,32004245-4e38-4766-855c-69cd9cd7e35f,2001.0,2001.0,MIN,,17.0,REG,A01,Michael,27,32.0
2010,NYJ,RB,,21,ACT,LaDainian Tomlinson,LaDainian,Tomlinson,1979-06-23,70.0,215.0,,00-0020536,2553,d9de982a-cd14-4e48-87ed-cd377869ed66,,2196,777,TomlLa00,,,9.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fdraejwoowicuevalpne",TOM683150,,3200544f-4d68-3150-d273-7cf4f0e894ef,2001.0,2001.0,SD,,20.0,CON,A01,LaDainian,5,31.0
2010,BLT,FB,,38,CUT,Jason McKie,Jason,McKie,1980-05-22,71.0,247.0,,00-0020805,,,,,,,,,8.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c58wtolxq0xk2bu1sijd",MCK386889,,32004d43-4b38-6889-94be-9e25ce15d2ec,2002.0,2002.0,,,18.0,WC,I01,Jason,,30.0
2010,WAS,RB,,26,RES,Clinton Portis,Clinton,Portis,1981-09-01,71.0,219.0,,00-0021179,3579,,,2520,1058,PortCl00,,,8.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nuj4tdazwyxp6cfhac7h",POR792942,,3200504f-5279-2942-345e-98664270f15e,2002.0,2002.0,DEN,,11.0,REG,A01,Clinton,51,28.0
2010,DET,RB,,28,ACT,Maurice Morris,Maurice,Morris,1979-12-01,71.0,216.0,,00-0021182,3582,961b184c-3fe4-4942-9b58-448def8077f8,,2527,1061,MorrMa00,,,8.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o8ytfrr4d5nawhc4htks",MOR472481,,32004d4f-5247-2481-5cbf-f97d1b5afe44,2002.0,2002.0,SEA,,17.0,REG,A01,Maurice,54,30.0
2010,NO,RB,,46,RES,Ladell Betts,Ladell,Betts,1979-08-27,71.0,224.0,,00-0021184,3584,,,2522,1063,BettLa00,,,8.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ccgdfu9kog9mfrzwktpu",BET780192,,32004245-5478-0192-d59f-787bc6a8e794,2002.0,2002.0,WAS,,13.0,REG,I01,Ladell,56,31.0
2010,SF,RB,,20,ACT,Brian Westbrook,Brian,Westbrook,1979-09-02,70.0,203.0,,00-0021216,3619,,,2589,1094,WestBr00,,,8.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xerjzdet52uvvhqovape",WES537220,,32005745-5353-7220-b9f9-4ab05a1d7e91,2002.0,2002.0,PHI,,17.0,REG,A01,Brian,91,30.0
2010,CHI,RB,,29,ACT,Chester Taylor,Chester,Taylor,1979-09-22,71.0,213.0,,00-0021314,3784,70aeff58-0cfd-402d-9b9a-16c919540feb,,2636,1182,TaylCh01,,,8.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ay2c42ghmrgmxqcdsmdi",TAY110311,,32005441-5911-0311-d16d-20d0ca9b4faf,2002.0,2002.0,BLT,,20.0,CON,A01,Chester,207,30.0
2010,OAK,RB,,25,ACT,Rock Cartwright,Roderick,Cartwright,1979-12-03,68.0,215.0,,00-0021357,,,,,,,,,8.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/is3md8vs4sgljxfp62c7",CAR808221,,32004341-5280-8221-aff9-f5ca31195c3a,2002.0,2002.0,WAS,,17.0,REG,A01,Rock,257,30.0
2010,TB,FB,,34,ACT,Earnest Graham,Earnest,Graham,1980-01-15,69.0,225.0,,00-0021755,4950,48bd6b20-07f7-429f-b6cb-3527b000adc5,,3279,1613,,,,7.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qzmev6dpacggkawbipds",GRA186147,,32004752-4118-6147-4d63-765a67faf36e,2003.0,2003.0,,,17.0,REG,I01,Earnest,,30.0
2010,WAS,RB,,27,CUT,Larry Johnson,Larry,Johnson,1979-11-19,73.0,235.0,,00-0021976,,,,,,,,,7.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mzwxygpnqm65aj1w1qyr",JOH399484,,32004a4f-4839-9484-9f8b-1d70166c824c,2003.0,2003.0,KC,,2.0,REG,A01,Larry,27,30.0
2010,BLT,RB,,23,ACT,Willis McGahee,Willis,McGahee,1981-10-21,72.0,235.0,,00-0022178,4481,9d310afd-c478-48d7-a669-4171b055aaac,,2962,1339,McGaWi00,,,7.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nlr34yjuurydinlwlt0z",MCG001995,,32004d43-4700-1995-99c5-80f3625331a2,2003.0,2003.0,BUF,,19.0,DIV,A01,Willis,23,28.0
2010,PIT,RB,,21,ACT,Mewelde Moore,Mewelde,Moore,1982-07-24,71.0,209.0,,00-0022217,5644,93206f99-3eff-417e-85d1-a5f8d60d4170,,3817,1840,MoorMe00,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aqabtnjtucqtwb99mb3o",MOO557284,,32004d4f-4f55-7284-93c2-b89e45a0f6a2,2004.0,2004.0,MIN,,21.0,SB,A01,Mewelde,119,28.0
2010,ARZ,RB,,31,ACT,Jason Wright,Jason,Wright,1982-07-12,70.0,212.0,,00-0022288,,,,,,,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/spdj4r3hg5r04ylndxzq",WRI393494,,32005752-4939-3494-52ce-437656af39fe,2004.0,2004.0,,,17.0,REG,A01,Jason,,28.0
2010,HST,FB,,44,ACT,Vonta Leach,Terzell,Leach,1981-11-06,72.0,255.0,,00-0022397,,,,,,,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n9zjncpra3ifhujp6fum",LEA142755,,32004c45-4114-2755-78ae-36376d6c88be,2004.0,2004.0,,,17.0,REG,A01,Vonta,,28.0
2010,MIA,FB,,36,ACT,Lousaka Polite,Lousaka,Polite,1981-09-14,72.0,245.0,,00-0022405,5817,,,3838,2152,,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sap0k6ihraeup9y3vd9c",POL116785,,3200504f-4c11-6785-5830-d01e648d6f79,2004.0,2004.0,,,17.0,REG,A01,Lousaka,,28.0
2010,SL,RB,,39,ACT,Steven Jackson,Steven,Jackson,1983-07-22,74.0,236.0,Oregon State,00-0022736,5549,3d980847-dec6-4fc1-a4bb-63bd0bfcb078,6783,3756,1745,JackSt00,1652,57,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/abl5wejuf448xw3jtphm",JAC560875,28976,32004a41-4356-0875-9c43-c05ecb455978,2004.0,2004.0,SL,,17.0,REG,A01,Steven,24,27.0
2010,HST,RB,,32,ACT,Derrick Ward,Derrick,Ward,1980-08-30,71.0,228.0,,00-0022770,5760,da05a285-f446-4c4c-b225-c58f69888e1e,,3833,1949,WardDe01,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/alp1lllkthvns8nnaul0",WAR147534,,32005741-5214-7534-3842-7105bf6f5049,2004.0,2004.0,NYJ,,17.0,REG,A01,Derrick,235,30.0
2010,ATL,RB,,33,ACT,Michael Turner,Michael,Turner,1982-02-13,70.0,244.0,,00-0022821,5679,aa5dbd51-fb7a-4077-8691-bf90b9eeabfa,,3949,1873,TurnMi00,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mdaldbfqcpsnwhilwldj",TUR608668,,32005455-5260-8668-fb1f-6a2064bcf54c,2004.0,2004.0,SD,,19.0,DIV,A01,Michael,154,28.0
2010,SEA,RB,,22,ACT,Julius Jones,Julius,Jones,1981-08-14,70.0,208.0,,00-0022840,5568,,,3814,1764,JoneJu01,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/purzd7at8hb8bkvtmw34",JON514079,,32004a4f-4e51-4079-53fc-80ed1c5a94e8,2004.0,2004.0,DAL,,4.0,REG,I01,Julius,43,29.0
2010,NO,RB,,21,ACT,Julius Jones,Julius,Jones,1981-08-14,70.0,208.0,,00-0022840,5568,,,3814,1764,JoneJu01,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/purzd7at8hb8bkvtmw34",JON514079,,32004a4f-4e51-4079-53fc-80ed1c5a94e8,2004.0,2004.0,DAL,,18.0,WC,A01,Julius,43,29.0
2010,JAX,FB,,33,ACT,Greg Jones,Greg,Jones,1981-05-09,73.0,254.0,,00-0022897,,,,,,,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ksydsc7chyysjq0p0htj",JON348810,,32004a4f-4e34-8810-b366-7500479cec54,2004.0,2004.0,JAX,,17.0,REG,A01,Greg,55,29.0
2010,GB,RB,,25,RES,Ryan Grant,Ryan,Grant,1982-12-09,73.0,222.0,,00-0022984,9475,ed6e199f-5da4-4cd7-aee3-9cc1b79e36d3,,4403,2609,,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hrxtpckmi1jm4ocqe9vp",GRA497823,,32004752-4149-7823-ca55-ab62618a68fa,2005.0,2005.0,,,1.0,REG,A01,Ryan,,27.0
2010,GB,FB,,30,ACT,John Kuhn,John,Kuhn,1982-09-09,72.0,250.0,Shippensburg,00-0022999,9530,a7152c92-426c-4c6b-9629-da63f5c60ff8,7695,5160,2686,,1589,53,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nbcwgq2o0ymmx4czvr4b",KUH609436,30118,32004b55-4860-9436-1cb9-98e2b25b9116,2005.0,2005.0,,,21.0,SB,A01,John,,27.0
2010,MIA,RB,,23,ACT,Ronnie Brown,Ronnie,Brown,1981-12-12,72.0,230.0,,00-0023437,8417,b2c89b10-76a0-422e-876a-db6b2968fd76,,4334,2219,BrowRo05,6458,258,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hymv5mzqoztkacjoyitr",BRO662745,,32004252-4f66-2745-c69c-5e7937f46108,2005.0,2005.0,MIA,,17.0,REG,A01,Ronnie,2,28.0
2010,CIN,RB,,32,ACT,Cedric Benson,Cedric,Benson,1982-12-28,71.0,227.0,,00-0023439,8419,9a5585b7-e79d-407b-94bc-d836df7e7f6d,,4345,2221,BensCe00,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zylz83taoocxvkphhyru",BEN508718,,32004245-4e50-8718-d733-dcd4af068aba,2005.0,2005.0,CHI,,17.0,REG,A01,Cedric,4,27.0
2010,TB,RB,,24,ACT,Carnell Williams,Carnell,Williams,1982-04-21,71.0,217.0,,00-0023440,,,,,,,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/izl4babukq5ucpbmcx5l",WIL179825,,32005749-4c17-9825-1800-d129d5dc37a9,2005.0,2005.0,TB,,17.0,REG,A01,Carnell,5,28.0
2010,SF,RB,,21,RES,Frank Gore,Frank,Gore,1983-05-14,69.0,217.0,Miami,00-0023500,8479,6a2b129d-a9e5-4131-b491-82269b323f77,7241,4400,2282,GoreFr00,5820,232,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gfuklcqmphmdy9ncwrdt",GOR411171,29892,3200474f-5241-1171-e932-18530d86ff0c,2005.0,2005.0,SF,,12.0,REG,A01,Frank,65,27.0
2010,DAL,RB,,24,ACT,Marion Barber,Marion,Barber,1983-06-10,71.0,218.0,,00-0023544,,,,,,,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ejvk6u9g0w3jbfbwr6n3",BAR059695,,32004241-5205-9695-1980-83cb061189fe,2005.0,2005.0,DAL,,17.0,REG,A01,Marion,109,27.0
2010,NYG,RB,,27,ACT,Brandon Jacobs,Brandon,Jacobs,1982-07-06,76.0,264.0,,00-0023545,8524,0d32975b-1c83-43c0-8232-d57b8f092390,,4402,2327,JacoBr00,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uqirxeaumckg6jrckfg3",JAC705688,,32004a41-4370-5688-546f-b1570f090f90,2005.0,2005.0,NYG,,17.0,REG,A01,Brandon,110,28.0
2010,SD,RB,,43,ACT,Darren Sproles,Darren,Sproles,1983-06-20,66.0,190.0,Kansas State,00-0023564,8544,15b156b5-30cc-4070-b60a-1c09e62c5a9b,7306,4320,2347,SproDa00,6198,246,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvj5ng27blmwuz170aeo",SPR711296,29957,32005350-5271-1296-dc4d-133c41f445ef,2005.0,2005.0,SD,,17.0,REG,A01,Darren,130,27.0
2010,PHI,RB,,26,ACT,Mike Bell,Michael,Bell,1983-04-23,72.0,225.0,,00-0024011,9864,,,4846,3225,,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n5am5rpzph1vsw8dmtng",BEL512977,,32004245-4c51-2977-54f0-c8d714b098ef,2006.0,2006.0,,,5.0,REG,A01,Mike,,27.0
2010,CLV,RB,,22,ACT,Mike Bell,Michael,Bell,1983-04-23,72.0,225.0,,00-0024011,9864,,,4846,3225,,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n5am5rpzph1vsw8dmtng",BEL512977,,32004245-4c51-2977-54f0-c8d714b098ef,2006.0,2006.0,,,17.0,REG,A01,Mike,,27.0
2010,MIA,RB,,38,ACT,Patrick Cobbs,Stanley,Cobbs,1983-01-31,68.0,205.0,,00-0024172,,,,,,,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/val7hmlyfey2flz3693k",COB753658,,3200434f-4275-3658-a874-a59325f4e15c,2006.0,2006.0,,,17.0,REG,A01,Patrick,,27.0
