season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,ngs_position,week,game_type,status_description_abbr,football_name,draft_number,age
2011,MIN,WR,,85,ACT,Greg Camarillo,Greg,Camarillo,1982-04-18,74.0,200.0,,00-0023408,,,,,,,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zugugljoxmiyzvlfmbfl",CAM014486,,32004341-4d01-4486-c239-1e03cdaeac94,2005.0,2005.0,,,17.0,REG,A01,Greg,,29.0
2011,DET,WR,,82,ACT,Rashied Davis,Rashied,Davis,1979-07-24,69.0,187.0,,00-0023429,,,,,,,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hsytv4zfwtmmo33ovjkq",DAV307778,,32004441-5630-7778-d2e2-953fecdfd3cb,2005.0,2005.0,,,18.0,WC,A01,Rashied,,32.0
2011,SF,WR,,17,CUT,Braylon Edwards,Braylon,Edwards,1983-02-21,75.0,214.0,,00-0023438,8418,79dd7146-23f0-4956-840f-3d2ef11258f3,,4335,2220,EdwaBr00,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ryuel7mxiqtyhyqn4lyn",EDW127548,,32004544-5712-7548-296c-10b750db3389,2005.0,2005.0,CLV,,16.0,REG,A01,Braylon,3,28.0
2011,SEA,WR,,17,RES,Mike Williams,Mike,Williams,1984-01-04,77.0,235.0,,00-0023452,,,,,,,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eobfl1e207nhtozuksg6",WIL447983,,32005749-4c44-7983-a6f2-56caef37ba04,2005.0,2005.0,DET,,15.0,REG,A01,Mike,10,27.0
2011,SL,WR,,89,RES,Mark Clayton,Mark,Clayton,1982-07-02,70.0,190.0,,00-0023457,,,,,,,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uldvbkuemila91mfp5th",CLA796702,,3200434c-4179-6702-eb94-778b1d5fef8a,2005.0,2005.0,BLT,,11.0,REG,A01,Mark,22,29.0
2011,ATL,WR,,84,ACT,Roddy White,Sharod,White,1981-11-02,72.0,211.0,Alabama-Birmingham,00-0023462,8442,51e470b5-73ea-49b2-ae83-c26256a30812,7203,4350,2244,WhitRo00,204,4,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f7dgklg6z49fbdltwuki",WHI472686,29854,32005748-4947-2686-22c3-46e8134f0a9d,2005.0,2005.0,ATL,,18.0,WC,A01,Roddy,27,29.0
2011,BUF,WR,,11,RES,Roscoe Parrish,Roscoe,Parrish,1982-07-16,69.0,175.0,,00-0023490,,,,,,,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jxtnct2flkztk99nkeno",PAR686635,,32005041-5268-6635-5052-afb1453a614b,2005.0,2005.0,BUF,,2.0,REG,A01,Roscoe,55,29.0
2011,SD,WR,,83,ACT,Vincent Jackson,Vincent,Jackson,1983-01-14,77.0,230.0,Northern Colorado,00-0023496,8475,3b538234-9a42-40ba-b4af-5cabc113794c,7237,4414,2278,JackVi00,3519,128,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kdquag2thcfulvrs0cbz",JAC627460,29888,32004a41-4362-7460-aa8f-938662b4a07f,2005.0,2005.0,SD,,17.0,REG,A01,Vincent,61,28.0
2011,NO,WR,,15,ACT,Courtney Roby,Courtney,Roby,1983-01-10,72.0,189.0,,00-0023503,,,,,,,,,6.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bu4xwrlfflxgdxz1ervu",ROB808006,,3200524f-4280-8006-180e-b57ce126da62,2005.0,2005.0,TEN,,19.0,DIV,A01,Courtney,68,28.0
2011,DAL,WR,,19,ACT,Miles Austin,Miles,Austin,1984-06-30,74.0,215.0,"Monmouth, N.J.",00-0023921,10147,acf68a6a-3439-4ad6-8937-2562f4eba62b,8021,4890,3211,,3330,122,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tuwhvxan7v0gisbei4an",AUS467198,31309,32004155-5346-7198-f911-bc660d1f3b0b,2006.0,2006.0,,,17.0,REG,A01,Miles,,27.0
2011,CHI,WR,,81,CUT,Sam Hurd,Samuel,Hurd,1985-04-24,75.0,200.0,,00-0023953,,,,,,,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zhoytw3cbuljvubjwvtq",HUR108558,,32004855-5210-8558-883d-faf14ffb0c5c,2006.0,2006.0,,,14.0,REG,A01,Sam,,26.0
2011,TB,WR,,81,ACT,Micheal Spurlock,Micheal,Spurlock,1983-01-31,71.0,200.0,,00-0023968,,,,,,,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dfq51bmg5fjbbwdj0q9u",SPU401416,,32005350-5540-1416-dc7a-b1f1787688dc,2006.0,2006.0,,,17.0,REG,A01,Micheal,,28.0
2011,NYJ,WR,,10,ACT,Santonio Holmes,Santonio,Holmes,1984-03-03,71.0,192.0,,00-0024240,9611,859a34fe-86c3-42dc-940f-5856a671fe02,,4736,2970,HolmSa00,11697,651,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dxmxzb9pcyedlf99zejh",HOL657297,,3200484f-4c65-7297-f419-318ce5b98f41,2006.0,2006.0,PIT,,17.0,REG,A01,Santonio,25,27.0
2011,GB,WR,,85,ACT,Greg Jennings,Greg,Jennings,1983-09-21,71.0,198.0,Western Michigan,00-0024267,9638,ff937065-a20f-4968-a138-8ecd3a8b7cdb,7801,4871,2997,JennGr00,6597,264,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jiemkcfkc893pfova8xv",JEN480468,30866,32004a45-4e48-0468-fb41-ce2ffa6a57cb,2006.0,2006.0,GB,,19.0,DIV,A01,Greg,52,27.0
2011,CHI,WR,,23,ACT,Devin Hester,Devin,Hester,1982-11-04,71.0,190.0,Miami (Fla.),00-0024272,9643,2a884429-364b-430b-919e-f8547053404b,7806,4724,3002,HestDe99,7082,279,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jtntm2ci9doez4qxbx0c",HES267217,30871,32004845-5326-7217-5be3-c3a4e29a2917,2006.0,2006.0,CHI,,17.0,REG,A01,Devin,57,28.0
2011,BUF,WR,,80,ACT,Derek Hagan,Derek,Hagan,1984-09-21,74.0,215.0,,00-0024297,,,,,,,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mx7kvui7ktz6b0k37g3f",HAG040714,,32004841-4704-0714-23b5-cd9356cf5ab3,2006.0,2006.0,MIA,,17.0,REG,A01,Derek,82,26.0
2011,OAK,WR,,80,ACT,Derek Hagan,Derek,Hagan,1984-09-21,74.0,215.0,,00-0024297,,,,,,,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mx7kvui7ktz6b0k37g3f",HAG040714,,32004841-4704-0714-23b5-cd9356cf5ab3,2006.0,2006.0,MIA,,8.0,REG,A01,Derek,82,26.0
2011,DET,WR,,80,ACT,Maurice Stovall,Maurice,Stovall,1985-02-21,77.0,220.0,,00-0024305,,,,,,,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyhoqvhicjjzusyajhah",STO746644,,32005354-4f74-6644-e3cf-726d87f41ad9,2006.0,2006.0,TB,,18.0,WC,A01,Maurice,90,26.0
2011,BUF,WR,,16,ACT,Brad Smith,Brad,Smith,1983-12-12,74.0,212.0,,00-0024318,9689,39af9fa1-2ede-4596-90c4-7e1052300496,,4886,3048,SmitBr01,7236,287,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bsr5rikxqhr1h8luu0ev",SMI080910,,3200534d-4908-0910-8fb7-0f0848acf8f8,2006.0,2006.0,NYJ,,17.0,REG,I01,Brad,103,27.0
2011,PHI,WR,,81,ACT,Jason Avant,Jason,Avant,1983-04-20,72.0,212.0,Michigan,00-0024324,9695,931650e1-49dd-4d38-a5e7-d45a11529d00,7858,4823,3054,AvanJa00,1986,71,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nnis5ib42eoeu8bjjpdc",AVA444955,30923,32004156-4144-4955-d1cc-84d1ec3da814,2006.0,2006.0,PHI,,17.0,REG,A01,Jason,109,28.0
2011,MIA,WR,,19,ACT,Brandon Marshall,Brandon,Marshall,1984-03-23,76.0,230.0,Central Florida,00-0024334,9705,bbca096b-fd15-498a-86c2-feb44737363f,7868,4879,3064,MarsBr00,11667,648,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jhziqh0scfksvxen6f3s",MAR370922,30933,32004d41-5237-0922-7f60-5556d0dc6ec1,2006.0,2006.0,DEN,,17.0,REG,A01,Brandon,119,27.0
2011,NYG,WR,,87,RES,Domenik Hixon,Domenik,Hixon,1984-10-08,74.0,197.0,,00-0024345,9716,22eeb9ce-32a5-4728-bf30-06bd300b9365,,4885,3075,HixoDo00,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ygyaqjbpy8tp6tcbeflb",HIX462619,,32004849-5846-2619-d13f-19033d394d92,2006.0,2006.0,DEN,,2.0,REG,A01,Domenik,130,26.0
2011,MIN,WR,,19,ACT,Devin Aromashodu,Devin,Aromashodu,1984-05-23,74.0,201.0,,00-0024447,9819,12b6db1e-ab39-4237-8f04-10f19984431c,,4873,3178,AromDe00,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hfs3dxvebau20khe9vh9",ARO387604,,32004152-4f38-7604-37a6-c19f7fb347fe,2006.0,2006.0,MIA,,17.0,REG,A01,Devin,233,27.0
2011,SEA,WR,,87,ACT,Ben Obomanu,Ben,Obomanu,1983-10-30,73.0,204.0,,00-0024463,9835,d5b2ad50-53f7-4f89-b3b1-027c127b14a8,,5043,3194,ObomBe00,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/txlk0aevckbim8dvlnam",OBO223617,,32004f42-4f22-3617-dfc8-bb2a20504b2c,2006.0,2006.0,SEA,,17.0,REG,A01,Ben,249,27.0
2011,HST,WR,,17,ACT,David Anderson,David,Anderson,1983-07-28,70.0,193.0,,00-0024465,,,,,,,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vgqehge1oceyp7qyu1du",AND179969,,3200414e-4417-9969-3e82-82e4fe49eece,2006.0,2006.0,HST,,5.0,REG,A01,David,251,28.0
2011,WAS,WR,,88,ACT,David Anderson,David,Anderson,1983-07-28,70.0,193.0,,00-0024465,,,,,,,,,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vgqehge1oceyp7qyu1du",AND179969,,3200414e-4417-9969-3e82-82e4fe49eece,2006.0,2006.0,HST,,17.0,REG,I01,David,251,28.0
2011,NO,WR,,12,ACT,Marques Colston,Marques,Colston,1983-06-05,76.0,225.0,Hofstra,00-0024466,9838,d106f1b6-e6c5-4978-adc0-8742b5c1c459,8001,4884,3197,ColsMa00,5094,201,5.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hnnuo9nfwzwlakr2srdq",COL777594,31067,3200434f-4c77-7594-7e03-329a5e928d42,2006.0,2006.0,NO,,19.0,DIV,A01,Marques,252,28.0
2011,ATL,WR,,14,ACT,Eric Weems,Eric,Weems,1985-07-04,69.0,195.0,Bethune-Cookman,00-0024535,,,,,,,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kptsfekcpfukewtim9kz",WEE551877,32455,32005745-4555-1877-15fc-a046b0947c85,2007.0,2007.0,,,18.0,WC,A01,Eric,,26.0
2011,NYJ,WR,,18,RES,Logan Payne,Logan,Payne,1985-01-21,74.0,205.0,,00-0024595,,,,,,,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hxftdhy3xzdiiu8cgydy",PAY385838,,32005041-5938-5838-f785-443d2342b0ff,2007.0,2007.0,,,6.0,REG,I01,Logan,,26.0
2011,DAL,WR,,16,ACT,Jesse Holley,Jesse,Holley,1984-01-08,74.0,220.0,,00-0024609,,,,,,,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u1ublhggpb9crqaeiwmv",HOL224331,,3200484f-4c22-4331-cea9-15b9615b1ecf,2007.0,2007.0,,,17.0,REG,A01,Jesse,,27.0
2011,DEN,WR,,12,ACT,Matt Willis,Matt,Willis,1984-04-13,72.0,190.0,,00-0024756,,,,,,,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mw1ccnlauktpvqri2a0o",WIL616044,,32005749-4c61-6044-f26e-d2ebe1947357,2007.0,2007.0,,,19.0,DIV,A01,Matt,,27.0
2011,DET,WR,,81,ACT,Calvin Johnson,Calvin,Johnson,1985-09-29,77.0,236.0,Georgia Tech,00-0025389,10447,2c56748d-6e13-495c-bec2-de67a8683fa0,8256,5189,3618,JohnCa00,6029,240,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z6dxib9sientn4m9cljh",JOH088640,32195,32004a4f-4808-8640-9018-78116bc333f2,2007.0,2007.0,DET,,18.0,WC,A01,Calvin,2,25.0
2011,SF,WR,,19,ACT,Ted Ginn,Ted,Ginn,1985-04-12,71.0,180.0,Ohio State,00-0025396,10453,3aef6950-1c19-4454-a3d0-0afe9634ea9f,8263,5214,3625,GinnTe00,12109,695,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/av3kbvba3bp4c6wrqz3g",GIN403290,32202,32004749-4e40-3290-b291-829cfef68d62,2007.0,2007.0,MIA,,20.0,CON,I01,Ted,9,26.0
2011,KC,WR,,82,ACT,Dwayne Bowe,Dwayne,Bowe,1984-09-21,74.0,221.0,LSU,00-0025410,10467,2e35b163-2fef-4659-b9d8-5916dbe06179,8277,5278,3639,BoweDw00,7203,286,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ihvktvkw198qeclu6mtk",BOW091822,32216,3200424f-5709-1822-b95f-b4dd2c508418,2007.0,2007.0,KC,,17.0,REG,A01,Dwayne,23,26.0
2011,NO,WR,,17,ACT,Robert Meachem,Robert,Meachem,1984-09-28,74.0,210.0,,00-0025414,10471,23d258b7-24bb-4b39-982e-cfb9a6f7bab6,,5203,3643,MeacRo00,5741,230,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vhfsbifqavyhhedwsss5",MEA057501,,32004d45-4105-7501-a7ef-d640352a5ed1,2007.0,2007.0,NO,,19.0,DIV,A01,Robert,27,26.0
2011,IND,WR,,11,ACT,Anthony Gonzalez,Anthony,Gonzalez,1984-09-18,72.0,193.0,,00-0025419,,,,,,,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rl6wxes3xbrukxmqzgtn",GON586238,,3200474f-4e58-6238-c08a-6f48f57d235b,2007.0,2007.0,IND,,17.0,REG,I01,Anthony,32,26.0
2011,SEA,WR,,18,RES,Sidney Rice,Sidney,Rice,1986-09-01,76.0,202.0,,00-0025431,10488,fddbbbff-19a2-4982-b4af-d8cbccbe2215,,5193,3660,RiceSi01,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gvm2tebxbsm7eajiwaad",RIC161100,,32005249-4316-1100-6862-dd9b89c137f9,2007.0,2007.0,MIN,,12.0,REG,A01,Sidney,44,24.0
2011,PHI,WR,,11,RES,Steve Smith,Steve,Smith,1985-05-06,71.0,195.0,,00-0025438,10495,19d40b22-993a-4d19-af41-38bb41cdea0c,,5386,3667,SmitSt02,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lpt6yae9uhke1nn69gyi",SMI725035,,3200534d-4972-5035-ca2e-16c3ae4b2439,2007.0,2007.0,NYG,,14.0,REG,I01,Steve,51,26.0
2011,HST,WR,,12,ACT,Jacoby Jones,Jacoby,Jones,1984-07-11,74.0,212.0,Lane,00-0025460,10517,ce4d7d70-307f-4093-bf54-432b8b405eb4,8327,5229,3689,JoneJa03,5100,203,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhjtycrpq7jtfarxkhcx",JON404038,32266,32004a4f-4e40-4038-2e39-eb9b8efcf154,2007.0,2007.0,HST,,19.0,DIV,A01,Jacoby,73,27.0
2011,DAL,WR,,81,ACT,Laurent Robinson,Laurent,Robinson,1985-05-20,74.0,194.0,,00-0025462,10519,7a66e49f-4f1e-4b27-bce1-3e30e0d40033,,5287,3691,RobiLa01,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nqnfkywjavrt1bukmhap",ROB609376,,3200524f-4260-9376-4bbe-e9e8ad1c3189,2007.0,2007.0,ATL,,17.0,REG,A01,Laurent,75,26.0
2011,JAX,WR,,83,CUT,Jason Hill,Jason,Hill,1985-02-20,72.0,202.0,,00-0025463,,,,,,,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pvl5reg9vgwtldn0ahj7",HIL389650,,32004849-4c38-9650-4b32-f5df08a1ba7e,2007.0,2007.0,SF,,12.0,REG,A01,Jason,76,26.0
2011,GB,WR,,89,ACT,James Jones,James,Jones,1984-03-31,73.0,208.0,,00-0025465,10522,b5584569-4a6d-4739-a810-eec2b5edeea4,8332,5391,3694,JoneJa04,6302,253,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rgputh3d4brz7dtzf0wh",JON404681,,32004a4f-4e40-4681-fc5a-47c756c067c3,2007.0,2007.0,GB,,19.0,DIV,A01,James,78,27.0
2011,SL,WR,,10,CUT,Mike Sims-Walker,Mike,Sims-Walker,1984-11-21,74.0,212.0,,00-0025466,,,,,,,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dveqo6qxj5bskzhval0i",WAL281506,,32005741-4c28-1506-606c-3a36e23c0056,2007.0,2007.0,JAX,,6.0,REG,I01,Mike,79,26.0
2011,JAX,WR,,15,CUT,Mike Sims-Walker,Mike,Sims-Walker,1984-11-21,74.0,212.0,,00-0025466,,,,,,,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dveqo6qxj5bskzhval0i",WAL281506,,32005741-4c28-1506-606c-3a36e23c0056,2007.0,2007.0,JAX,,8.0,REG,A01,Mike,79,26.0
2011,KC,WR,,15,ACT,Steve Breaston,Steve,Breaston,1983-08-20,72.0,189.0,,00-0025529,10585,cca60c47-b77a-4467-8b60-403db706c5ff,,5400,3758,BreaSt00,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cozv5t87e6m17icz7dqk",BRE019124,,32004252-4501-9124-47e8-40a3f61427b9,2007.0,2007.0,ARZ,,17.0,REG,A01,Steve,142,28.0
2011,CAR,WR,,17,RES,Legedu Naanee,Legedu,Naanee,1983-09-16,74.0,220.0,,00-0025559,,,,,,,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oxcw8smfodgos0ygmmjn",NAA444955,,32004e41-4144-4955-d14d-cec087c38098,2007.0,2007.0,SD,,16.0,REG,A01,Legedu,172,27.0
2011,ARZ,WR,,17,ACT,Chansi Stuckey,Chansi,Stuckey,1983-10-04,72.0,196.0,,00-0025622,,,,,,,,,4.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/smitiykmbdjg63nwoizi",STU151218,,32005354-5515-1218-ec1c-24d0695ec5a1,2007.0,2007.0,NYJ,,17.0,REG,A01,Chansi,235,27.0
2011,MIA,WR,,15,ACT,Davone Bess,Davone,Bess,1985-09-13,70.0,190.0,,00-0026000,11678,e0976f2f-b5f4-4c4d-a251-a2847fc4acfc,,5886,4694,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/s48y8mu0chhsigt5kuit",BES106788,,32004245-5310-6788-1e8c-432406aa8d2e,2008.0,2008.0,,,17.0,REG,A01,Davone,,25.0
2011,NE,RB,,39,ACT,Danny Woodhead,Danny,Woodhead,1985-01-25,68.0,195.0,Chadron State,00-0026019,11788,b66acf1d-a43a-46af-bc51-7595c5add61b,9560,5816,4914,,12317,735,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gorlqe0etvc8ek5wob7j",WOO302348,33549,3200574f-4f30-2348-f9f5-aeceea94b6fc,2008.0,2008.0,,,21.0,SB,A01,Danny,,26.0
2011,SL,WR,,16,RES,Danny Amendola,Daniel,Amendola,1985-11-02,71.0,188.0,Texas Tech,00-0026035,11674,973bfe3c-6d0d-4130-a79c-f860650b1da6,9037,5813,4717,AmenDa00,9906,491,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/etz06w7s0ardf49mnayz",AME359918,33566,3200414d-4535-9918-e336-c0dd118d7e30,2008.0,2008.0,,,5.0,REG,A01,Danny,,25.0
2011,TEN,WR,,82,ACT,Donnie Avery,Donnie,Avery,1984-06-12,71.0,183.0,,00-0026173,11267,87ff59eb-66e3-4fe6-8c99-8c18b4c0eb36,,5681,4347,AverDo00,2730,104,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bmknyivfp6aevb6yrm1m",AVE422211,,32004156-4542-2211-6539-25d09c01bf90,2008.0,2008.0,SL,,17.0,REG,A01,Donnie,33,27.0
2011,NYG,WR,,15,ACT,Devin Thomas,Devin,Thomas,1986-11-15,74.0,221.0,,00-0026174,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/blk40lqgykitt6vuoixj",THO112147,,32005448-4f11-2147-6e3e-ad2d48d30d14,2008.0,2008.0,WAS,,21.0,SB,A01,Devin,34,24.0
2011,GB,WR,,87,ACT,Jordy Nelson,Jordy,Nelson,1985-05-31,75.0,217.0,Kansas State,00-0026176,11270,9f2aebe4-b654-4f0e-a437-ec46f20b6bfe,8813,5691,4350,NelsJo00,4556,175,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bde2n4ozsakatgs4yyp2",NEL517441,33117,32004e45-4c51-7441-cb9a-dcc50c9bd02c,2008.0,2008.0,GB,,19.0,DIV,A01,Jordy,36,26.0
2011,DEN,WR,,19,ACT,Eddie Royal,William,Royal,1986-05-21,70.0,185.0,Virginia Tech,00-0026182,11276,c66754c7-a259-4ebb-86d5-b3d68340ad18,8819,5690,4356,RoyaEd00,7389,297,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xoejgvlit9inmaazsvk4",ROY461040,33123,3200524f-5946-1040-1a1f-5d4455d39423,2008.0,2008.0,DEN,,19.0,DIV,A01,Eddie,42,25.0
2011,CIN,WR,,89,ACT,Jerome Simpson,Jerome,Simpson,1986-02-04,74.0,190.0,,00-0026186,11280,3fd6bc25-acc1-40c1-b813-610be538a736,8823,5683,4360,SimpJe00,7857,321,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zuyscuvgyqgk8ka0f8ca",SIM531556,,32005349-4d53-1556-5ca5-bdba7e678c79,2008.0,2008.0,CIN,,18.0,WC,A01,Jerome,46,25.0
2011,PHI,WR,,10,ACT,DeSean Jackson,DeSean,Jackson,1986-12-01,70.0,175.0,California,00-0026189,11283,3e618eb6-41f2-4f20-ad70-2460f9366f43,8826,5581,4363,JackDe00,3943,147,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pr5m864fqvnoozihylrh",JAC127681,33130,32004a41-4312-7681-93f9-b06ab3ee3184,2008.0,2008.0,PHI,,17.0,REG,A01,DeSean,49,24.0
2011,CHI,WR,,80,ACT,Earl Bennett,Earl,Bennett,1987-03-23,72.0,206.0,,00-0026210,11304,1d5182e8-a2f9-4748-b602-4cc8271e8bd5,,5594,4384,BennEa00,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pmgfxtibnilokke025ac",BEN327033,,32004245-4e32-7033-b10f-97dee35aad6a,2008.0,2008.0,CHI,,17.0,REG,A01,Earl,70,24.0
2011,ARZ,WR,,85,ACT,Early Doucet,Early,Doucet,1985-10-28,72.0,212.0,,00-0026221,11315,201064a4-7b4c-4f5c-9f08-f60c8244248b,,5621,4395,DoucEa00,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/egk4ozql2ba3cifswifo",DOU051723,,3200444f-5505-1723-b16e-978f73292af6,2008.0,2008.0,ARZ,,17.0,REG,A01,Early,81,25.0
2011,ATL,WR,,83,ACT,Harry Douglas,Harry,Douglas,1984-09-16,72.0,183.0,Louisville,00-0026224,11318,e4ba7c28-6942-411e-a528-1dc1a8a8ccc7,8861,5699,4398,DougHa00,6211,247,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hblmz1iaov5vqx7cd9cv",DOU372712,33165,3200444f-5537-2712-469b-b8a53cbbac81,2008.0,2008.0,ATL,,18.0,WC,A01,Harry,84,26.0
2011,NYG,WR,,82,ACT,Mario Manningham,Mario,Manningham,1986-05-25,72.0,185.0,,00-0026235,11329,21d172c4-1c74-44b8-9131-aee05a2beb60,,5599,4409,MannMa01,1904,68,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yqkr51fcjoe6a1q0svce",MAN547041,,32004d41-4e54-7041-817d-61461e90baf0,2008.0,2008.0,NYG,,21.0,SB,A01,Mario,95,25.0
2011,CIN,WR,,87,RES,Andre Caldwell,Andre,Caldwell,1985-04-15,72.0,190.0,,00-0026237,11331,fbcbda6b-3c05-4c8e-82f8-e5e851262a07,8874,5682,4411,CaldAn00,3989,148,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/afshg08orl4bbixigzke",CAL102494,,32004341-4c10-2494-8a2e-c7ae6709e059,2008.0,2008.0,CIN,,16.0,REG,I01,Andre,97,26.0
2011,TEN,WR,,87,ACT,Lavelle Hawkins,Lavelle,Hawkins,1986-07-12,71.0,194.0,,00-0026266,11371,ce1ffa7a-d7f2-43b9-84b2-380d54c64fb9,,5684,4440,HawkLa00,4075,151,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ofemzqkzzkv8mfw4n3pc",HAW442308,,32004841-5744-2308-e04d-95f8d0f9fdb3,2008.0,2008.0,TEN,,17.0,REG,A01,Lavelle,126,25.0
2011,NE,KR,,18,ACT,Matt Slater,Matthew,Slater,1985-09-09,72.0,200.0,UCLA,00-0026293,11387,9d404288-65c5-414f-8ea5-ceb97eccaea0,8930,5786,4467,SlatMa00,7651,312,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cs1ojdzhxjuanbw6vflv",SLA420538,33234,3200534c-4142-0538-6b7d-15160d047894,2008.0,2008.0,NE,,21.0,SB,A01,Matt,153,25.0
2011,SF,WR,,84,RES,Josh Morgan,Josh,Morgan,1985-06-20,73.0,215.0,,00-0026314,11408,ad83d795-455f-4f3e-bdad-bf4fa7b6eabc,8951,5694,4488,MorgJo00,5537,222,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wunugasl1sb3secdsih7",MOR166910,,32004d4f-5216-6910-dfa4-f433a2baab02,2008.0,2008.0,SF,,5.0,REG,A01,Josh,174,26.0
2011,ARZ,WR,,83,DEV,Jaymar Johnson,Jaymar,Johnson,1984-07-10,72.0,176.0,,00-0026333,,,,,,,,,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/phjal4sbgm1ikhjzehmw",JOH341279,,32004a4f-4834-1279-45e8-8be183cd408b,2008.0,2008.0,MIN,,16.0,REG,I01,Jaymar,193,27.0
2011,IND,WR,,85,ACT,Pierre Garcon,Pierre,Garcon,1986-08-08,72.0,210.0,Mount Union,00-0026345,11439,a824d9ff-12a4-4ed2-812d-404b0b4e52f9,8982,5703,4519,GarcPi00,6767,269,3.0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xwjogot7xrfj9qwhsgtn",GAR115573,33286,32004741-5211-5573-1332-2787673651cd,2008.0,2008.0,IND,,17.0,REG,A01,Pierre,205,25.0
